"Empresa";"Data";"Tipo Movimento";"Qtde Requisições";"Total Desconto";"Total Venda";
"2006";"06/05/2013 (Segunda-feira)";"Saída por Venda Balcão";"0005";"5,05";"82,80";
"2006";"07/05/2013 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"146,83";
"2006";"07/05/2013 (Terça-feira)";"Saída por Venda Balcão";"0010";"125,93";"602,77";
"2006";"08/05/2013 (Quarta-feira)";"Saída para Oficina";"0001";"5,19";"29,37";
"2006";"08/05/2013 (Quarta-feira)";"Saída por Venda Balcão";"0009";"33,44";"376,94";
"2006";"09/05/2013 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"31,95";
"2006";"09/05/2013 (Quinta-feira)";"Saída por Venda Balcão";"0004";"0,00";"163,61";
"2006";"10/05/2013 (Sexta-feira)";"Saída para Oficina";"0004";"0,00";"200,78";
"2006";"10/05/2013 (Sexta-feira)";"Saída por Venda Balcão";"0009";"112,25";"906,74";
"2006";"11/05/2013 (Sábado)";"Saída para Oficina";"0003";"0,00";"161,85";
"2006";"11/05/2013 (Sábado)";"Saída por Venda Balcão";"0001";"8,45";"37,00";
"2006";"13/05/2013 (Segunda-feira)";"Saída para Oficina";"0003";"0,00";"274,68";
"2006";"13/05/2013 (Segunda-feira)";"Saída por Venda Atacado";"0001";"0,00";"9,18";
"2006";"13/05/2013 (Segunda-feira)";"Saída por Venda Balcão";"0012";"140,81";"1.358,77";
"2006";"14/05/2013 (Terça-feira)";"Saída para Oficina";"0002";"0,34";"208,95";
"2006";"14/05/2013 (Terça-feira)";"Saída por Brinde - Almoxarifado";"0001";"0,00";"14,74";
"2006";"14/05/2013 (Terça-feira)";"Saída por Venda Balcão";"0003";"12,28";"269,60";
"2006";"15/05/2013 (Quarta-feira)";"Saída para Oficina";"0003";"0,00";"161,85";
"2006";"15/05/2013 (Quarta-feira)";"Saída por Venda Balcão";"0006";"1,86";"224,25";
"2006";"16/05/2013 (Quinta-feira)";"Saída para Oficina";"0006";"583,81";"7.416,59";
"2006";"16/05/2013 (Quinta-feira)";"Saída por Brinde - Almoxarifado";"0003";"0,00";"90,00";
"2006";"16/05/2013 (Quinta-feira)";"Saída por Venda Balcão";"0006";"131,66";"477,82";
"2006";"17/05/2013 (Sexta-feira)";"Saída por Venda Balcão";"0008";"246,70";"1.664,10";
"2006";"18/05/2013 (Sábado)";"Saída para Oficina";"0001";"0,00";"53,95";
"2006";"18/05/2013 (Sábado)";"Saída por Brinde - Almoxarifado";"0001";"0,00";"20,60";
"2006";"18/05/2013 (Sábado)";"Saída por Venda Balcão";"0005";"70,00";"878,80";
"2006";"20/05/2013 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"181,48";
"2006";"20/05/2013 (Segunda-feira)";"Saída por Venda Balcão";"0011";"96,60";"767,06";
"2006";"21/05/2013 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"207,99";
"2006";"21/05/2013 (Terça-feira)";"Saída por Venda Balcão";"0004";"139,66";"816,70";
"2006";"22/05/2013 (Quarta-feira)";"Saída para Oficina";"0004";"427,36";"1.759,10";
"2006";"22/05/2013 (Quarta-feira)";"Saída por Venda Balcão";"0005";"5,96";"173,17";
"2006";"23/05/2013 (Quinta-feira)";"Saída para Oficina";"0002";"0,00";"146,83";
"2006";"23/05/2013 (Quinta-feira)";"Saída por Venda Balcão";"0002";"0,00";"144,69";
"2006";"24/05/2013 (Sexta-feira)";"Entrada por Garantia";"0003";"0,00";"32,21";
"2006";"24/05/2013 (Sexta-feira)";"Saída para Oficina";"0005";"427,65";"3.748,67";
"2006";"24/05/2013 (Sexta-feira)";"Saída por Venda Balcão";"0004";"15,00";"723,47";
"2006";"24/05/2013 (Sexta-feira)";"Saída Simples Remessa para Garantia";"0002";"0,00";"19,61";
"2006";"25/05/2013 (Sábado)";"Saída para Oficina";"0002";"0,00";"107,90";
"2006";"25/05/2013 (Sábado)";"Saída por Venda Balcão";"0004";"0,48";"770,00";
"2006";"27/05/2013 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"107,90";
"2006";"27/05/2013 (Segunda-feira)";"Saída por Venda Balcão";"0003";"19,56";"407,12";
"2006";"28/05/2013 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"34,88";
"2006";"28/05/2013 (Terça-feira)";"Saída por Brinde - Almoxarifado";"0001";"0,00";"48,32";
"2006";"28/05/2013 (Terça-feira)";"Saída por Venda Balcão";"0002";"19,56";"70,17";
"2006";"29/05/2013 (Quarta-feira)";"Saída por Venda Balcão";"0005";"100,80";"939,99";
"2006";"31/05/2013 (Sexta-feira)";"Saída para Oficina";"0003";"7,90";"147,34";
"2006";"31/05/2013 (Sexta-feira)";"Saída por Venda Balcão";"0007";"124,79";"1.213,84";
"2006";"01/06/2013 (Sábado)";"Saída para Oficina";"0001";"0,00";"53,95";
"2006";"01/06/2013 (Sábado)";"Saída por Venda Balcão";"0004";"2,30";"331,60";
"2006";"03/06/2013 (Segunda-feira)";"Entrada por Garantia";"0023";"0,00";"547,27";
"2006";"03/06/2013 (Segunda-feira)";"Saída por Venda Balcão";"0003";"8,91";"116,60";
"2006";"04/06/2013 (Terça-feira)";"Saída para Oficina";"0006";"52,13";"1.372,41";
"2006";"04/06/2013 (Terça-feira)";"Saída por Venda Balcão";"0002";"0,00";"153,84";
"2006";"05/06/2013 (Quarta-feira)";"Entrada por Garantia";"0020";"0,00";"396,88";
"2006";"05/06/2013 (Quarta-feira)";"Saída por Venda Balcão";"0003";"0,00";"331,93";
"2006";"06/06/2013 (Quinta-feira)";"Entrada por Garantia";"0011";"0,00";"220,28";
"2006";"06/06/2013 (Quinta-feira)";"Saída para Oficina";"0002";"437,04";"2.922,95";
"2006";"06/06/2013 (Quinta-feira)";"Saída por Venda Balcão";"0003";"6,49";"74,37";
"2006";"07/06/2013 (Sexta-feira)";"Entrada por Garantia";"0010";"0,00";"193,57";
"2006";"07/06/2013 (Sexta-feira)";"Saída para Oficina";"0004";"78,13";"870,53";
"2006";"07/06/2013 (Sexta-feira)";"Saída por Brinde - Almoxarifado";"0001";"0,00";"11,08";
"2006";"07/06/2013 (Sexta-feira)";"Saída por Venda Balcão";"0003";"7,80";"418,42";
"2006";"08/06/2013 (Sábado)";"Saída para Oficina";"0005";"0,00";"247,75";
"2006";"08/06/2013 (Sábado)";"Saída por Brinde - Almoxarifado";"0001";"0,00";"13,44";
"2006";"08/06/2013 (Sábado)";"Saída por Venda Balcão";"0002";"19,57";"161,50";
"2006";"10/06/2013 (Segunda-feira)";"Saída para Oficina";"0004";"3,20";"261,78";
"2006";"10/06/2013 (Segunda-feira)";"Saída por Venda Balcão";"0007";"6,75";"574,67";
"2006";"11/06/2013 (Terça-feira)";"Entrada por Garantia";"0003";"0,00";"38,90";
"2006";"11/06/2013 (Terça-feira)";"Saída para Oficina";"0005";"3,00";"310,71";
"2006";"11/06/2013 (Terça-feira)";"Saída por Venda Balcão";"0002";"0,80";"44,65";
"2006";"11/06/2013 (Terça-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"3,14";
"2006";"12/06/2013 (Quarta-feira)";"Entrada por Garantia";"0003";"0,00";"434,50";
"2006";"12/06/2013 (Quarta-feira)";"Saída para Oficina";"0002";"0,00";"97,46";
"2006";"12/06/2013 (Quarta-feira)";"Saída para Sucateamento Estoque Garantia";"0002";"0,00";"59,10";
"2006";"12/06/2013 (Quarta-feira)";"Saída por Venda Balcão";"0004";"65,10";"273,66";
"2006";"13/06/2013 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"112,85";
"2006";"13/06/2013 (Quinta-feira)";"Saída por Venda Balcão";"0005";"13,21";"172,86";
"2006";"14/06/2013 (Sexta-feira)";"Entrada por Garantia";"0001";"0,00";"29,30";
"2006";"14/06/2013 (Sexta-feira)";"Saída para Oficina";"0004";"0,00";"310,98";
"2006";"14/06/2013 (Sexta-feira)";"Saída por Venda Balcão";"0007";"243,91";"854,04";
"2006";"15/06/2013 (Sábado)";"Saída para Oficina";"0004";"0,00";"330,90";
"2006";"15/06/2013 (Sábado)";"Saída por Venda Balcão";"0003";"15,43";"132,36";
"2006";"17/06/2013 (Segunda-feira)";"Saída para Oficina";"0003";"9,70";"164,60";
"2006";"17/06/2013 (Segunda-feira)";"Saída para Sucateamento Estoque Garantia";"0001";"0,00";"3.000,00";
"2006";"17/06/2013 (Segunda-feira)";"Saída por Venda Balcão";"0006";"70,92";"395,14";
"2006";"17/06/2013 (Segunda-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"405,80";
"2006";"18/06/2013 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"53,95";
"2006";"18/06/2013 (Terça-feira)";"Saída por Venda Balcão";"0004";"86,23";"1.235,00";
"2006";"18/06/2013 (Terça-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"13,42";
"2006";"19/06/2013 (Quarta-feira)";"Saída para Oficina";"0004";"11,60";"337,34";
"2006";"19/06/2013 (Quarta-feira)";"Saída por Venda Balcão";"0003";"11,93";"175,32";
"2006";"20/06/2013 (Quinta-feira)";"Entrada por Garantia";"0001";"0,00";"36,18";
"2006";"20/06/2013 (Quinta-feira)";"Saída para Oficina";"0002";"19,55";"407,79";
"2006";"20/06/2013 (Quinta-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"36,18";
"2006";"21/06/2013 (Sexta-feira)";"Saída por Venda Balcão";"0005";"28,37";"125,90";
"2006";"22/06/2013 (Sábado)";"Saída para Oficina";"0001";"21,27";"427,02";
"2006";"22/06/2013 (Sábado)";"Saída por Venda Balcão";"0004";"41,21";"255,65";
"2006";"24/06/2013 (Segunda-feira)";"Saída para Oficina";"0003";"76,04";"537,84";
"2006";"24/06/2013 (Segunda-feira)";"Saída por Venda Balcão";"0005";"16,91";"268,96";
"2006";"25/06/2013 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"98,10";
"2006";"25/06/2013 (Terça-feira)";"Saída por Venda Balcão";"0005";"3,82";"576,21";
"2006";"26/06/2013 (Quarta-feira)";"Saída por Venda Balcão";"0003";"7,73";"393,00";
"2006";"27/06/2013 (Quinta-feira)";"Saída por Venda Balcão";"0005";"0,10";"498,74";
"2006";"28/06/2013 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"51,92";
"2006";"28/06/2013 (Sexta-feira)";"Saída por Venda Balcão";"0006";"14,96";"207,72";
"2006";"29/06/2013 (Sábado)";"Saída para Oficina";"0002";"15,28";"252,90";
"2006";"29/06/2013 (Sábado)";"Saída por Venda Atacado";"0001";"0,00";"1.465,73";
"2006";"29/06/2013 (Sábado)";"Saída por Venda Balcão";"0006";"6,17";"121,95";
"2006";"01/07/2013 (Segunda-feira)";"Entrada por Garantia";"0003";"0,00";"35,30";
"2006";"01/07/2013 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"55,00";
"2006";"01/07/2013 (Segunda-feira)";"Saída por Venda Balcão";"0003";"333,04";"1.213,00";
"2006";"01/07/2013 (Segunda-feira)";"Saída Simples Remessa para Garantia";"0003";"0,00";"35,30";
"2006";"02/07/2013 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"100,00";
"2006";"02/07/2013 (Terça-feira)";"Saída por Venda Balcão";"0003";"4,00";"80,00";
"2006";"03/07/2013 (Quarta-feira)";"Saída por Venda Balcão";"0004";"62,55";"417,90";
"2006";"03/07/2013 (Quarta-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"12,25";
"2006";"04/07/2013 (Quinta-feira)";"Saída para Oficina";"0005";"2,90";"432,23";
"2006";"04/07/2013 (Quinta-feira)";"Saída por Venda Balcão";"0004";"84,32";"473,80";
"2006";"05/07/2013 (Sexta-feira)";"Saída por Venda Balcão";"0001";"3,48";"26,00";
"2006";"06/07/2013 (Sábado)";"Saída por Venda Balcão";"0004";"7,71";"558,30";
"2006";"08/07/2013 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"15,90";
"2006";"08/07/2013 (Segunda-feira)";"Saída por Venda Balcão";"0002";"5,62";"365,00";
"2006";"10/07/2013 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"52,90";
"2006";"10/07/2013 (Quarta-feira)";"Saída por Venda Balcão";"0005";"11,75";"194,73";
"2006";"11/07/2013 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"52,90";
"2006";"11/07/2013 (Quinta-feira)";"Saída por Venda Balcão";"0003";"3,67";"107,83";
"2006";"12/07/2013 (Sexta-feira)";"Entrada por Garantia";"0001";"0,00";"15,00";
"2006";"12/07/2013 (Sexta-feira)";"Saída para Garantia";"0001";"0,00";"81,76";
"2006";"12/07/2013 (Sexta-feira)";"Saída para Oficina";"0003";"13,04";"546,32";
"2006";"12/07/2013 (Sexta-feira)";"Saída por Venda Balcão";"0010";"69,51";"1.293,04";
"2006";"12/07/2013 (Sexta-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"15,00";
"2006";"13/07/2013 (Sábado)";"Saída para Oficina";"0003";"0,00";"217,24";
"2006";"13/07/2013 (Sábado)";"Saída por Venda Balcão";"0004";"26,93";"309,44";
"2006";"15/07/2013 (Segunda-feira)";"Saída para Oficina";"0003";"1,58";"232,42";
"2006";"15/07/2013 (Segunda-feira)";"Saída por Venda Balcão";"0008";"51,01";"586,98";
"2006";"16/07/2013 (Terça-feira)";"Saída para Oficina";"0004";"0,00";"1.186,77";
"2006";"16/07/2013 (Terça-feira)";"Saída por Venda Balcão";"0003";"9,92";"176,05";
"2006";"17/07/2013 (Quarta-feira)";"Saída para Oficina";"0003";"28,24";"263,32";
"2006";"17/07/2013 (Quarta-feira)";"Saída por Venda Balcão";"0006";"30,00";"241,48";
"2006";"18/07/2013 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"78,60";
"2006";"18/07/2013 (Quinta-feira)";"Saída por Venda Balcão";"0003";"33,83";"109,39";
"2006";"19/07/2013 (Sexta-feira)";"Saída para Oficina";"0004";"10,00";"509,94";
"2006";"19/07/2013 (Sexta-feira)";"Saída por Venda Balcão";"0003";"74,42";"246,90";
"2006";"20/07/2013 (Sábado)";"Saída para Oficina";"0001";"0,00";"112,90";
"2006";"20/07/2013 (Sábado)";"Saída por Venda Balcão";"0002";"6,50";"18,40";
"2006";"22/07/2013 (Segunda-feira)";"Entrada por Garantia";"0001";"0,00";"50,64";
"2006";"22/07/2013 (Segunda-feira)";"Saída para Oficina";"0001";"39,93";"226,31";
"2006";"22/07/2013 (Segunda-feira)";"Saída por Venda Balcão";"0003";"1,40";"89,93";
"2006";"22/07/2013 (Segunda-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"50,64";
"2006";"23/07/2013 (Terça-feira)";"Entrada por Garantia";"0001";"0,00";"91,82";
"2006";"23/07/2013 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"119,48";
"2006";"23/07/2013 (Terça-feira)";"Saída por Venda Balcão";"0004";"1,43";"80,90";
"2006";"24/07/2013 (Quarta-feira)";"Entrada por Garantia";"0001";"0,00";"5,02";
"2006";"24/07/2013 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"113,52";
"2006";"24/07/2013 (Quarta-feira)";"Saída Simples Remessa para Garantia";"0002";"0,00";"96,84";
"2006";"25/07/2013 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"52,90";
"2006";"25/07/2013 (Quinta-feira)";"Saída por Venda Balcão";"0004";"0,97";"614,50";
"2006";"26/07/2013 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"52,90";
"2006";"26/07/2013 (Sexta-feira)";"Saída por Venda Balcão";"0001";"19,36";"166,00";
"2006";"27/07/2013 (Sábado)";"Entrada por Garantia";"0003";"0,00";"73,13";
"2006";"27/07/2013 (Sábado)";"Saída para Oficina";"0001";"0,00";"61,40";
"2006";"27/07/2013 (Sábado)";"Saída por Venda Balcão";"0007";"103,18";"443,10";
"2006";"27/07/2013 (Sábado)";"Saída Simples Remessa para Garantia";"0003";"0,00";"73,13";
"2006";"29/07/2013 (Segunda-feira)";"Saída para Oficina";"0004";"44,65";"208,43";
"2006";"29/07/2013 (Segunda-feira)";"Saída por Venda Balcão";"0004";"8,69";"147,73";
"2006";"30/07/2013 (Terça-feira)";"Saída por Venda Balcão";"0006";"56,36";"487,10";
"2006";"31/07/2013 (Quarta-feira)";"Entrada por Garantia";"0002";"0,00";"44,51";
"2006";"31/07/2013 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"52,90";
"2006";"31/07/2013 (Quarta-feira)";"Saída para Uso Firma";"0001";"0,00";"2,88";
"2006";"31/07/2013 (Quarta-feira)";"Saída por Venda Balcão";"0007";"3,60";"685,77";
"2006";"31/07/2013 (Quarta-feira)";"Saída Simples Remessa para Garantia";"0002";"0,00";"44,51";
"2006";"01/08/2013 (Quinta-feira)";"Saída para Sucateamento Estoque Garantia";"0004";"0,00";"108,48";
"2006";"01/08/2013 (Quinta-feira)";"Saída por Venda Atacado";"0001";"0,00";"1.906,70";
"2006";"01/08/2013 (Quinta-feira)";"Saída por Venda Balcão";"0009";"113,42";"900,47";
"2006";"02/08/2013 (Sexta-feira)";"Saída para Oficina";"0004";"293,00";"1.058,79";
"2006";"02/08/2013 (Sexta-feira)";"Saída por Venda Balcão";"0007";"195,40";"644,10";
"2006";"03/08/2013 (Sábado)";"Saída para Oficina";"0004";"0,15";"329,70";
"2006";"03/08/2013 (Sábado)";"Saída para Uso Firma";"0001";"0,00";"3,38";
"2006";"03/08/2013 (Sábado)";"Saída por Venda Balcão";"0003";"0,08";"202,72";
"2006";"05/08/2013 (Segunda-feira)";"Saída para Oficina";"0003";"0,00";"664,63";
"2006";"05/08/2013 (Segunda-feira)";"Saída por Venda Balcão";"0002";"0,00";"438,04";
"2006";"06/08/2013 (Terça-feira)";"Saída para Oficina";"0001";"2,30";"37,00";
"2006";"06/08/2013 (Terça-feira)";"Saída por Venda Balcão";"0003";"22,64";"72,30";
"2006";"07/08/2013 (Quarta-feira)";"Saída para Oficina";"0004";"87,96";"355,58";
"2006";"07/08/2013 (Quarta-feira)";"Saída por Venda Balcão";"0006";"83,98";"505,50";
"2006";"08/08/2013 (Quinta-feira)";"Saída para Oficina";"0003";"119,77";"685,21";
"2006";"08/08/2013 (Quinta-feira)";"Saída por Venda Balcão";"0004";"16,13";"114,01";
"2006";"09/08/2013 (Sexta-feira)";"Saída para Oficina";"0002";"55,31";"237,52";
"2006";"09/08/2013 (Sexta-feira)";"Saída por Venda Atacado";"0001";"0,00";"60,00";
"2006";"09/08/2013 (Sexta-feira)";"Saída por Venda Balcão";"0001";"0,00";"20,00";
"2006";"10/08/2013 (Sábado)";"Saída para Oficina";"0002";"0,00";"87,80";
"2006";"10/08/2013 (Sábado)";"Saída por Venda Balcão";"0005";"0,80";"100,64";
"2006";"12/08/2013 (Segunda-feira)";"Saída para Oficina";"0003";"0,00";"253,09";
"2006";"12/08/2013 (Segunda-feira)";"Saída por Venda Balcão";"0008";"167,63";"396,86";
"2006";"13/08/2013 (Terça-feira)";"Saída para Oficina";"0005";"49,59";"538,30";
"2006";"13/08/2013 (Terça-feira)";"Saída por Venda Balcão";"0002";"11,00";"92,53";
"2006";"14/08/2013 (Quarta-feira)";"Entrada por Garantia";"0002";"0,00";"15,95";
"2006";"14/08/2013 (Quarta-feira)";"Saída para Oficina";"0003";"0,29";"223,91";
"2006";"14/08/2013 (Quarta-feira)";"Saída por Venda Balcão";"0003";"26,31";"153,90";
"2006";"14/08/2013 (Quarta-feira)";"Saída Simples Remessa para Garantia";"0002";"0,00";"15,95";
"2006";"15/08/2013 (Quinta-feira)";"Saída por Venda Balcão";"0002";"12,70";"106,70";
"2006";"16/08/2013 (Sexta-feira)";"Saída para Oficina";"0003";"0,00";"572,98";
"2006";"16/08/2013 (Sexta-feira)";"Saída por Venda Balcão";"0003";"5,94";"295,90";
"2006";"17/08/2013 (Sábado)";"Saída para Oficina";"0003";"0,00";"210,60";
"2006";"19/08/2013 (Segunda-feira)";"Entrada por Garantia";"0002";"0,00";"32,68";
"2006";"19/08/2013 (Segunda-feira)";"Saída para Oficina";"0003";"28,41";"260,01";
"2006";"19/08/2013 (Segunda-feira)";"Saída por Venda Balcão";"0001";"0,01";"169,99";
"2006";"19/08/2013 (Segunda-feira)";"Saída Simples Remessa para Garantia";"0002";"0,00";"32,68";
"2006";"20/08/2013 (Terça-feira)";"Saída para Oficina";"0003";"8,51";"206,89";
"2006";"20/08/2013 (Terça-feira)";"Saída por Venda Balcão";"0007";"19,80";"137,66";
"2006";"21/08/2013 (Quarta-feira)";"Saída por Venda Balcão";"0004";"67,66";"238,32";
"2006";"22/08/2013 (Quinta-feira)";"Saída para Oficina";"0003";"209,85";"2.274,53";
"2006";"22/08/2013 (Quinta-feira)";"Saída por Venda Balcão";"0003";"0,71";"119,69";
"2006";"23/08/2013 (Sexta-feira)";"Saída para Oficina";"0002";"0,00";"85,27";
"2006";"23/08/2013 (Sexta-feira)";"Saída por Venda Balcão";"0002";"0,00";"88,00";
"2006";"24/08/2013 (Sábado)";"Saída por Venda Balcão";"0002";"10,95";"57,39";
"2006";"26/08/2013 (Segunda-feira)";"Saída para Oficina";"0003";"56,48";"436,95";
"2006";"26/08/2013 (Segunda-feira)";"Saída para Uso Firma";"0002";"0,00";"15,98";
"2006";"26/08/2013 (Segunda-feira)";"Saída para Uso Firma para Oficina";"0001";"0,00";"7,99";
"2006";"26/08/2013 (Segunda-feira)";"Saída por Venda Balcão";"0004";"189,63";"732,00";
"2006";"27/08/2013 (Terça-feira)";"Saída para Oficina";"0004";"0,00";"788,99";
"2006";"27/08/2013 (Terça-feira)";"Saída por Venda Balcão";"0002";"0,00";"92,70";
"2006";"28/08/2013 (Quarta-feira)";"Saída para Oficina";"0006";"0,00";"320,29";
"2006";"28/08/2013 (Quarta-feira)";"Saída por Venda Balcão";"0004";"5,15";"61,16";
"2006";"29/08/2013 (Quinta-feira)";"Saída para Oficina";"0008";"0,00";"572,73";
"2006";"29/08/2013 (Quinta-feira)";"Saída por Brinde - Almoxarifado";"0001";"0,00";"37,60";
"2006";"29/08/2013 (Quinta-feira)";"Saída por Venda Balcão";"0005";"33,27";"409,43";
"2006";"30/08/2013 (Sexta-feira)";"Saída para Oficina";"0002";"454,94";"1.147,19";
"2006";"30/08/2013 (Sexta-feira)";"Saída por Venda Balcão";"0004";"116,79";"328,70";
"2006";"31/08/2013 (Sábado)";"Saída para Oficina";"0005";"0,00";"265,35";
"2006";"31/08/2013 (Sábado)";"Saída por Brinde - Boutique";"0001";"0,00";"1,00";
"2006";"31/08/2013 (Sábado)";"Saída por Venda Balcão";"0004";"65,51";"1.085,41";
"2006";"02/09/2013 (Segunda-feira)";"Saída por Venda Balcão";"0003";"3,45";"304,80";
"2006";"03/09/2013 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"52,90";
"2006";"03/09/2013 (Terça-feira)";"Saída por Brinde - Almoxarifado";"0002";"0,00";"106,60";
"2006";"03/09/2013 (Terça-feira)";"Saída por Venda Balcão";"0001";"0,00";"15,00";
"2006";"04/09/2013 (Quarta-feira)";"Saída para Oficina";"0005";"0,00";"290,75";
"2006";"04/09/2013 (Quarta-feira)";"Saída por Venda Balcão";"0001";"0,00";"120,00";
"2006";"05/09/2013 (Quinta-feira)";"Saída para Oficina";"0002";"0,38";"86,80";
"2006";"05/09/2013 (Quinta-feira)";"Saída por Venda Atacado";"0001";"0,00";"11,90";
"2006";"05/09/2013 (Quinta-feira)";"Saída por Venda Balcão";"0005";"358,75";"644,90";
"2006";"06/09/2013 (Sexta-feira)";"Saída para Oficina";"0005";"0,00";"665,91";
"2006";"06/09/2013 (Sexta-feira)";"Saída por Venda Balcão";"0002";"6,78";"220,00";
"2006";"07/09/2013 (Sábado)";"Saída por Venda Balcão";"0001";"5,53";"75,00";
"2006";"09/09/2013 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"52,90";
"2006";"09/09/2013 (Segunda-feira)";"Saída por Venda Balcão";"0002";"8,08";"128,10";
"2006";"10/09/2013 (Terça-feira)";"Entrada por Garantia";"0001";"0,00";"84,36";
"2006";"10/09/2013 (Terça-feira)";"Saída para Oficina";"0004";"17,38";"2.363,12";
"2006";"10/09/2013 (Terça-feira)";"Saída por Venda Balcão";"0008";"109,75";"587,89";
"2006";"10/09/2013 (Terça-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"84,36";
"2006";"11/09/2013 (Quarta-feira)";"Saída para Oficina";"0003";"0,00";"543,66";
"2006";"11/09/2013 (Quarta-feira)";"Saída por Venda Balcão";"0007";"17,85";"246,61";
"2006";"12/09/2013 (Quinta-feira)";"Saída para Oficina";"0004";"31,05";"309,59";
"2006";"12/09/2013 (Quinta-feira)";"Saída por Venda Balcão";"0002";"53,31";"228,90";
"2006";"13/09/2013 (Sexta-feira)";"Saída para Oficina";"0004";"0,00";"175,32";
"2006";"13/09/2013 (Sexta-feira)";"Saída por Venda Balcão";"0007";"22,80";"212,13";
"2006";"14/09/2013 (Sábado)";"Saída para Oficina";"0002";"21,41";"245,49";
"2006";"14/09/2013 (Sábado)";"Saída por Venda Balcão";"0004";"130,85";"146,06";
